Equation,Answer
38 + -16 % -33,22
-40 $ 40 * 21,-17640
15 + 11 + -8,18
40 % 41 % 15,10
4 * 5 / 19,1.052632
19 & 2 & 35,0.067857
17 $ 6 - -23,29
-29 % -5 $ 16,-64
-13 - -10 / -22,-13.454545
4 / -2 / 37,-0.054054
12 - 47 + 9,-26
34 / -2 * 12,-204
-20 - -19 $ 37,-1369
2 $ -14 & -24,-2.041667
0 - 33 & -34,0.485294
-18 & -48 % 0,nan
-46 - 12 % -30,-28
-3 % -8 / -19,0.157895
-25 - 0 $ 0,0
-49 - -45 % 21,-67
27 $ 8 * 38,3648
15 $ -23 $ 6,6
-38 / -3 $ 39,156
-42 * -4 + 12,180
-49 - 10 * -1,-39
13 % 12 * -13,-13
27 * 5 - 31,104
-11 * -11 / -6,-20.166667
-4 $ 15 / 28,0
-4 $ -38 - -6,-374
-12 + -39 % -23,-28
-21 + 47 * -9,-444
-32 $ -1 + 6,5
45 - 45 $ -11,inf
-7 / 48 $ -18,-2232
44 + -43 $ 18,324
-49 / -8 * 45,275.625000
19 & -8 / -33,39.187500
-29 * 17 - -1,-492
-27 + -13 + -34,-74
49 $ -25 & 42,0
11 % -43 % -10,-2
-13 & 42 & 11,-0.007035
-11 - 6 / 28,-11.214286
-6 & 49 + 0,-0.061224
17 / 15 + 48,49.133333
-14 & 26 + -1,-0.280000
-12 - -38 & -28,-0.464286
0 % 35 % -39,0
17 % -15 / -36,0.361111
-32 + 35 % -34,-65
-27 / -36 + -18,-17.250000
0 - -23 / -12,-1.916667
44 * 17 & 32,11.687500
29 - -10 + 33,72
34 - -42 * 20,874
8 & 6 $ 4,1
17 / -8 / -46,0.046196
-29 * 25 - -9,-716
-27 / 1 + -16,-43
28 - -4 * -2,20
-15 & 10 - -19,-0.258621
21 / -8 / -30,0.087500
-39 $ -42 - -46,-38
49 $ 45 + -8,37
-40 / 16 + -13,-15.500000
22 + 5 / 17,22.294118
-38 / -28 + -24,-22.642857
-17 $ -35 - -11,-94
10 $ 37 - 18,130
43 / -41 $ 29,-783
14 % 38 & 13,0.538462
15 $ 9 & -28,-0.160714
-45 & -36 $ -4,5.625000
23 * -39 + -21,-918
-45 - -28 + -49,-66
15 % 7 + 20,21
26 * -20 * -45,23400
49 % 33 $ -36,72
-22 % -29 + -33,-55
-38 $ 18 / 1,0
22 / -13 / -4,0.423077
-40 & 15 $ -14,-inf
-5 - 31 * -6,181
-3 % -14 + 39,36
-13 / 7 * 9,-16.714286
-17 & 4 / -20,42.500000
-18 $ -9 + -47,-56
45 + 0 % -41,45
42 + -43 + 10,9
-31 / 5 % -12,-6.200000
-6 % 1 - -3,3
9 % -34 $ 44,-44
15 & -34 % 15,0.681818
-34 / 6 / 6,-0.944444
-44 % -9 * -47,376
-24 & -40 * -21,-0.014286
-4 / -41 - 31,-30.902439
28 & 7 * 7,0.285714
-13 - -31 % -13,-8
1 & 40 + -27,0.038462
-37 - -20 - -7,-10
-15 $ 8 - -27,27
-18 % 36 & -18,-0.500000
-6 / 32 + -46,-46.187500
-45 % -14 $ -13,-65
-35 - -2 * -24,-83
10 % 36 $ -40,160
-5 / 47 + 17,16.893617
1 / -48 % 44,43.979167
-1 $ 16 * 43,-473344
-21 % 32 * -40,-440
48 / 27 & -6,-0.148148
-10 * -38 * 49,18620
49 + -16 $ 18,18
1 & 41 * -48,-0.000254
-5 * 37 * -49,9065
-16 * 11 * -29,5104
0 $ 39 + -20,inf
-37 & 17 & 19,-0.028638
43 / -35 - -17,15.771429
34 % -49 - 6,-21
-3 % 43 % -25,-10
-41 & 21 * -46,0.021222
20 % -1 & 6,0
-42 + -43 % 18,-31
47 / 42 & -1,-0.559524
11 * 34 & 27,6.925926
-16 + -7 * -6,26
44 & 17 - 8,2.444444
-30 + 38 * -12,-486
-2 - -19 - -44,61
-12 + 19 & -49,-0.071429
10 - 44 % 16,-2
-21 / -1 / -44,-0.477273
45 - -8 & -24,-1.104167
-9 * 34 $ 7,0
9 & 19 % -7,-2.250000
-11 + -12 * 39,-479
23 - -27 / 24,24.125000
25 / -33 + 37,36.242424
-4 & 1 & -30,0.033333
-21 + -10 / -3,-17.666667
27 / -34 / 31,-0.025617
-31 & -12 / -2,-2.583333
23 - -37 * -38,-1383
-44 * -36 + -22,1562
-43 % -31 $ -43,-172
-27 & -18 * -35,-0.021429
43 / -35 + 10,8.771429
-11 / 14 % -13,-0.785714
17 $ -9 $ 49,inf
-13 $ 0 * -29,0
-9 - 44 % -7,-4
27 $ -37 + 1,38
26 % -29 + 40,37
34 - -1 / 4,34.250000
42 / -28 * 11,-16.500000
24 $ -1 / 42,0
-3 $ -5 - -26,16
-14 + 18 - -2,6
-36 $ 30 * -23,-13800
-37 - -6 * -33,-235
47 $ -23 * 25,6900
-20 + 34 - -38,52
20 * -38 - -7,-753
18 * -21 $ -47,-47
-19 & -41 $ 21,inf
-30 - -30 & 0,nan
40 - 40 & -16,0
-14 % 39 + -7,18
22 + 6 * 6,58
43 + -31 - 27,-15
-26 + -11 - -10,-27
37 $ -47 & 7,3.357143
-27 & -48 * -24,-0.011719
6 $ 0 % -33,0
34 / -40 $ 40,-1880
15 / -12 % -27,-1.250000
-38 / 37 / 12,-0.085586
-44 % 22 - -25,25
25 % -15 - 29,-34
26 & 22 & -21,-0.014069
-34 & -35 - 24,0.288136
3 $ -41 & -34,-7.838235
-1 * -8 * 28,224
10 & 44 & 6,0.009470
32 + -49 - -30,13
16 / 39 $ -40,3880
11 $ 16 & -9,-1.777778
33 / -49 * -20,13.469388
31 + -49 / 28,29.250000
-22 & 4 - -5,-1.222222
-41 + 14 * -11,-195
5 & 47 * 32,0.001662
20 $ 18 / 43,0.418605
-3 / -1 / 38,0.078947
-11 & -14 / 31,12.178571
-14 $ 44 / -3,-29.333333
6 & 40 - 24,0.187500
21 $ 0 % 15,0
48 % 41 + -2,5
-11 - -12 $ -8,64
1 * 14 / 0,inf
-12 + -40 % 36,20
-7 / 14 - 20,-20.500000
-12 - -41 + 22,51
-21 & 26 * -18,0.022436
23 % -19 * 18,-270
2 * 32 - -19,83
8 & -34 + 20,-0.285714
-6 + -17 % -41,-23
-20 - -38 & 9,1
5 / -36 $ -11,-880
-35 $ -8 * -9,-144
-10 & -11 * -42,-0.010823
-32 * -21 + 21,693
-23 + 9 & 24,-0.291667
48 $ 1 % 17,1
25 / -11 % -5,-2.272727
-12 * 12 % -25,-19
-34 % -30 $ -6,-12
-5 / 25 - 34,-34.200000
0 + -21 * 26,-546
29 + 21 / -10,26.900000
12 + -15 $ -8,-24
25 - 42 & 35,-0.242857
-24 $ -3 & -28,0.053571
-3 + -31 - 30,-64
20 / 44 $ -34,2516
-10 * -33 * 44,14520
13 - -5 + 32,50
16 + -4 $ 21,42
-3 / 18 * 26,-4.333333
4 $ 0 / -5,0
-3 $ -46 + 16,-720
9 % -41 $ -22,-22
10 / 28 / 33,0.010823
11 + -20 $ 3,0
-46 + -38 + 33,-51
19 % 32 - -15,34
-7 * -22 & 48,1.604167
-13 - 32 & 44,-0.511364
-35 + 45 * 13,550
-23 * 20 / 8,-57.500000
34 / 24 + 10,11.416667
5 - 18 + -18,-31
-19 * -39 + 37,778
39 % 15 % 27,9
8 + -45 % 25,13
21 + 32 + 9,62
9 & 22 $ -1,inf
45 % 3 $ 32,inf
46 / 47 * -49,-47.957447
-29 & 24 - -28,-0.278846
-11 * -34 / 6,62.333333
46 * -45 & -47,22.021277
-21 * 47 / -24,41.125000
-39 & -20 * -34,-0.028676
-17 + -31 & -44,0.545455
43 $ 18 $ 19,38
-27 % 25 + 26,49
-25 - 19 / -33,-24.424242
30 * -43 $ -13,-13
-29 - -11 % 29,-47
2 % 1 / 23,0
-38 $ -8 & -37,0.108108
-33 + -19 / 23,-33.826087
32 - 2 / 19,31.894737
-38 & 14 / -2,2.714286
-12 % -44 & -22,0.272727
-35 $ 14 $ 5,-inf
1 / -38 + 28,27.973684
19 + 48 + -11,56
-21 + 37 - 43,-27
-2 * 24 / 48,-1
-21 $ 15 & 45,0
8 $ -43 * -19,84151
3 - 5 * 21,-102
6 / 21 / -37,-0.007722
-18 - -2 * 22,26
6 / 34 & 2,0.044118
1 % 11 $ 32,1024
1 & -8 - -41,0.015152
0 % 5 $ 18,inf
0 $ 21 - -20,inf
-39 $ -35 $ -35,-35
10 % -17 $ -13,-26
38 & 1 $ 14,0.096939
5 % 25 - -32,37
16 & -8 * -4,0.250000
0 + 17 & -22,-0.386364
22 % -18 + -29,-43
-28 - -37 - -23,32
48 $ -46 $ -48,inf
25 - -4 $ -6,0
-49 % -36 % -2,-1
45 / 42 - 23,-21.928571
-12 - 16 * 24,-396
39 * 40 / -29,-53.793103
-35 % -3 / 37,-0.054054
-45 / 20 & 45,-0.025000
-16 * -43 & -38,-9.052632
-32 - 22 + 23,-31
47 / -30 - 39,-40.566667
-9 / -32 % 48,0.281250
18 + -16 $ -12,72
35 * -5 $ -27,-27
-42 % -6 % -21,0
-30 - 23 * -25,545
-29 + -18 & -23,1.021739
38 * 17 & 13,24.846154
-1 * 44 + -8,-52
-11 % 19 / -40,-0.200000
-41 % 31 & -21,-0.500000
-12 & 1 / -28,168
5 + 24 + 29,58
-25 - -34 - 43,-34
-44 - 33 $ 31,0
-1 / -4 $ -5,100
42 - -23 & 39,0.833333
34 % 23 % -23,-12
-31 + 46 + 23,38
-28 % -26 & 36,-0.027778
39 - 36 & -15,-0.100000
45 & 4 / -7,-39.375000
-14 + -8 + -35,-57
-15 & 29 / -21,5.431034
-34 & -19 - 0,0.894737
-47 / -41 & -19,-0.030167
10 + -26 * 9,-224
-30 / -47 - -23,23.638298
49 + 0 * -28,49
32 + 34 $ -1,0
48 + 33 + -22,59
-2 / -8 $ -25,2500
10 * -4 % -48,-40
38 / -8 + 49,44.250000
-45 $ 6 - -14,14
-34 - -33 / 45,-33.266667
22 % -21 + 30,10
-44 * 20 + -38,-918
-29 * -38 & -25,-22.040000
33 % 18 * 40,600
-14 $ 8 % 8,0
28 * -22 % -19,-8
11 & 29 / 22,4.172414
-8 - 13 $ -29,-58
13 % -35 - -5,-17
-22 + 8 $ 0,0
-31 * 27 * -48,40176
-3 - 21 % 15,-9
-44 % -29 & -10,0.750000
-44 * -42 % 21,0
38 $ -1 * 35,0
44 * 10 & 7,31.428571
-8 + 37 / -6,-14.166667
16 & -20 $ 49,-0.081633
11 * -11 * -8,968
36 & -3 * -43,0.139535
5 - -47 % -49,52
34 $ -37 $ 22,22
-16 & 11 & -26,0.013986
-8 - -30 * 16,472
-3 * -47 - 20,121
29 * -3 * 39,-3393
19 * -38 * 44,-31768
5 / 46 $ -7,448
-18 - 36 $ -44,-44
21 * 2 & 40,0.525000
35 * -39 % -33,-12
36 + -45 & 7,-0.642857
2 & -24 $ -15,-0.066667
44 & 16 + 49,0.338462
4 % -14 % -39,-10
49 + -45 $ 14,56
29 / 46 + 37,37.630435
41 & 31 & 11,0.030059
-5 $ -30 % 31,0
2 * 45 - -2,92
15 & 16 - 12,1.875000
-38 + 23 * 33,721
7 + -8 * -1,15
-22 / -21 % -32,-30.952381
3 * -8 * 19,-456
-27 / 33 - -49,48.181818
-22 & -32 - -35,-3.666667
-19 * -27 % 15,3
28 + 33 % -21,19
44 - 46 + 19,17
14 - -26 / -25,12.960000
-25 $ 21 - -11,11
-16 % 13 + -24,-14
-20 $ 29 / 4,0
28 - 35 & 37,-0.094595
-25 & 48 $ 4,-3.125000
24 % 45 % 13,11
25 & 47 % 31,0.781250
48 $ -18 * 17,1836
-4 & 38 % -9,0.285714
-35 / -46 % 37,0.760870
19 & -34 % -42,-0.279412
0 * 5 - -32,32
40 $ 2 / 36,0.055556
9 / -42 * 48,-10.285714
-7 / -17 - 12,-11.588235
-35 $ -15 * 41,-11070
47 + -28 - 1,18
-27 & -18 - 12,0.450000
43 - 43 & -38,0
-1 / 16 & -7,0.004464
-9 $ -17 $ -40,-80
-20 / 15 * -23,30.666667
30 & -22 / 22,-15
-30 $ 49 + 43,-6
1 * 24 / 8,3
-37 - -39 & 27,0.037037
19 $ 17 - -35,52
49 * -4 + 49,-147
44 + 22 / 0,inf
-14 / 17 & 20,-0.020588
-28 $ 13 + -23,-23
-37 / 23 + -16,-17.608696
-34 % -5 $ -18,-90
30 $ 17 / -15,0
20 - 19 + 21,22
37 & 46 + 19,0.284615
-42 / 22 % -34,-1.909091
-4 - 42 / -44,-3.045455
-45 % -5 $ 31,inf
12 $ 19 & -6,-3.166667
10 - -16 + -3,23
38 + 19 % 16,41
12 + 25 - 8,29
47 $ 37 * 26,20202
-15 % 3 % 4,0
29 / 8 + 19,22.625000
46 - -8 + -25,29
38 & -8 * -3,0.791667
-6 - -15 + -47,-38
9 & 19 $ 12,0.375000
49 / 21 - -1,3.333333
29 + 8 $ -9,0
-35 - -46 % -43,-32
45 * -2 & -9,5
-16 % 43 * 45,1215
-21 & -41 $ 6,inf
-36 - 10 % -25,-21
-39 - 38 & -15,2.566667
37 + 16 * -10,-123
41 $ -38 % -15,0
39 & -27 - 48,-0.260000
46 / -2 - 39,-62
-16 - 15 / -3,-11
10 & -46 & -31,0.001753
-11 - 12 * 4,-59
-30 + 49 * 19,901
8 - 26 $ -37,-111
11 $ -25 * -45,115875
-45 / -44 % -26,-24.977273
-9 & 15 + -29,0.321429
47 $ -18 / 9,0
0 $ -36 % 47,inf
20 / -45 / 23,-0.019324
32 / 23 * 18,25.043478
26 - 22 & -18,-0.111111
-4 & 21 & 5,-0.009524
48 $ 28 & 45,0.311111
-8 / 25 / -49,0.006531
-42 - 0 / 25,-42
38 + 47 & 0,inf
22 & -45 / -31,7.577778
46 % 30 $ 21,42
-23 / -36 * -26,-16.611111
4 $ 28 $ 21,21
-47 * 45 - 46,-2161
11 / 10 * 20,22
-27 % 32 / -28,-0.178571
-17 - -38 - 12,9
-22 - 32 + -5,-59
13 * -21 $ 33,0
-6 / -44 & -10,-0.006818
-1 % 29 * 26,728
-7 + -37 % 36,28
-20 / -2 $ -32,96
25 $ -34 + -12,22
30 & -2 & 14,-0.267857
23 $ 40 $ -17,0
-24 $ 44 * -15,-18480
-4 % 37 % -49,-16
0 * 11 & 16,0
8 + 25 * -29,-717
-27 + 27 / 46,-26.413043
-39 / 25 + -10,-11.560000
32 - 3 - -31,60
-22 - -47 - 34,-9
34 / -30 $ -29,-754
36 & -33 + 6,-0.666667
6 $ -25 * 46,219650
-31 % 49 / 48,0.375000
17 / 38 + -17,-16.552632
-26 % 12 * 5,50
-46 * 25 * 22,-25300
5 - -8 * -48,-379
45 - -40 + -24,61
18 + -33 - 48,-63
19 $ 8 / 30,0.266667
-46 + -13 + -44,-103
-42 / -30 - 0,1.400000
-1 & 48 % -30,0.041667
-46 % -36 & 4,-1.250000
-41 & 26 % -32,3.416667
13 % -23 & -12,0.416667
-36 * 2 % -20,-12
37 / 3 * -5,-61.666667
11 * -47 - -38,-479
-29 $ 23 + -14,-14
-11 $ 5 $ 32,-inf
-22 / 11 & -43,0.023256
-12 - -49 / -2,-36.500000
31 % -13 & 45,-0.088889
21 & 7 % 36,1.500000
-23 * -44 - 24,988
-40 - -11 - -17,-12
-42 - -5 $ -21,-21
-19 % 29 * -49,-490
9 % 33 + -36,-27
-49 & 19 % -12,4.900000
44 * -40 / 2,-880
-5 $ -6 * 26,-4992
-16 - -1 % -3,-15
-39 & -49 & 19,0.010473
19 * 0 $ -30,inf
-39 % -2 % -11,-1
13 - -16 * 4,77
40 * -30 - 29,-1229
27 + -12 - -19,34
-20 * -8 + -5,155
-44 * 9 * 31,-12276
4 - 0 & 2,1
24 $ 6 & 12,0.250000
22 + 34 + 23,79
-27 $ 18 / -32,-0.562500
16 / -28 $ -38,-2546
25 * 27 & 10,33.750000
20 & 49 & -16,-0.006378
41 * 48 $ 10,10
-35 % 28 + -8,13
22 % 33 $ -21,0
-45 $ 0 / 5,0
46 * -16 - -23,-713
45 & 36 - 1,0.642857
0 $ 1 * 13,inf
39 % 31 / -19,-0.421053
1 $ -13 / 6,4.333333
-41 / 34 * -44,53.058824
-28 / 20 $ -18,-234
-4 & 18 - 27,0.222222
35 * 41 * 27,38745
-44 + 44 + -43,-43
-45 - -29 - -29,13
36 $ 40 * -13,7280
-19 / -47 - 39,-38.595745
-18 * -41 + 39,777
48 + 24 / -28,47.142857
9 / 6 * -34,-51
-44 & -27 + -15,0.523810
33 & 3 / -2,-11
27 / 2 * -9,-121.500000
-7 & -25 + 36,-0.318182
-10 * -14 - -27,167
24 & -24 / 29,-14.500000
-15 / 21 / -37,0.019305
5 & 8 % 24,0.312500
15 - 28 * -5,155
-1 * 15 * 22,-330
39 / -36 & 9,-0.060185
37 % 23 / 5,2.800000
5 $ -4 * 13,520
-48 + -47 - 25,-120
-7 + -7 + -39,-53
26 * -47 $ -15,-15
14 / 36 * 19,7.388889
-31 $ -31 + 32,1
0 % -45 * -16,0
-25 % 5 + 39,39
-43 * -24 $ 43,43
33 - 45 & -7,0.857143
44 - 14 * -26,408
8 - 16 / 23,7.304348
0 % -26 & -19,0
41 & 14 + 13,0.759259
-14 % -47 / 8,-1.750000
15 & 22 / -35,-11.931818
46 - -4 * -38,-106
-43 * 45 + -41,-1976
-10 % 18 + -36,-28
-30 * 45 - -5,-1345
-25 + -46 + 34,-37
10 - -42 % 22,8
12 $ -22 * -19,14630
18 % 27 $ 12,12
3 + 34 - 44,-7
-8 + -49 + 39,-18
30 * 26 / -13,-60
49 - 48 $ -5,25
-34 $ 33 * 5,-660
27 / -29 & -6,0.077586
29 $ -49 $ 3,3
-30 % -8 $ 25,-100
5 & -13 - 26,-0.064103
13 * -12 / -5,31.200000
-10 + -28 / 40,-10.700000
-35 + 21 / -12,-36.750000
-16 $ -5 % 29,-24
29 - -32 / 49,29.653061
8 % 24 + 9,17
47 % 22 $ -30,300
-13 + -27 / 40,-13.675000
-1 % 11 / 0,inf
-49 - 49 + 31,-67
7 * 29 / 15,13.533333
26 - -25 $ 20,20
29 / 16 % -24,-22.187500
-45 $ 33 + -6,-6
-28 & 13 % -12,1.272727
-46 & 22 & 20,-0.026136
4 + -2 % -38,2
-34 & -44 % 4,-inf
-22 + 32 / -3,-32.666667
25 $ -2 - -12,12
6 / -13 % -22,-0.461538
35 $ 1 - 2,-1
10 & -12 - -48,0.138889
6 & -36 + 40,0.750000
-18 $ -24 - 7,-55
24 + -34 / -49,24.693878
-42 $ 26 % 30,0
-29 / -16 $ 5,15
-5 / 12 & 48,-0.004340
-12 / 23 + 45,44.478261
-6 + -40 - 23,-69
44 & -1 % -27,-22
-2 / 2 & 22,-0.022727
-39 & 17 / -17,19.500000
30 & 38 & -28,-0.007049
21 * -24 - 6,-510
16 * -38 $ 42,0
39 + -2 * -16,71
-11 $ 42 - -23,-103
-2 + -15 $ 31,-31
34 % 7 $ 12,24
47 & 44 / 33,17.625000
44 + -34 / 21,42.380952
3 + 8 % -30,-19
-2 $ 4 * 29,-6728
24 - -40 + 47,111
-49 / -22 $ -24,240
43 & -12 % 15,7.166667
4 - -37 + -38,3
-33 $ -13 & -39,0.166667
-17 $ 30 / -28,-1.071429
-5 - 38 % -23,3
-22 * -37 * 43,35002
28 % -20 & -17,0.352941
22 & 26 $ 13,0.846154
45 $ 24 + -16,8
27 $ -14 * -10,840
-26 % 24 + -49,-27
-37 / -45 + 1,1.822222
-9 * 28 $ 25,0
25 $ -29 + 6,35
-25 % 24 + 49,72
-44 & -4 + -46,0.440000
-4 * -13 + -33,19
-7 + -3 + 4,-6
-33 * 46 & 9,-84.333333
-4 $ 28 * 18,-63504
-17 & -32 $ 35,0.242857
29 $ -28 % 49,21
16 $ -15 / -29,0.517241
34 + 15 / 11,35.363636
37 * -9 % -29,-14
25 + 16 * 9,169
-2 - 13 & 19,-0.394737
28 + 43 + -40,31
-35 $ -31 % 15,0
-40 % -29 % 37,26
-29 * -12 * 36,12528
-3 & 17 - 27,0.150000
-5 & 28 & -30,0.001488
44 / -47 / 24,-0.039007
-18 & -8 $ 26,0.115385
-17 % -25 * -42,714
38 * -45 - 21,-1731
-19 * -42 $ 27,27
-43 / 16 - 27,-29.687500
-17 * 43 & 10,-36.550000
-44 - -9 & -29,0.603448
16 % 8 * -39,0
7 + -19 * 47,-886
-32 & 22 / 8,-5.818182
23 + -31 - 35,-43
-38 $ -5 - -23,18
-36 * -34 / -10,-122.400000
-15 + -22 $ 7,0
20 $ -31 * 14,9114
44 $ -6 + 36,36
-22 * 42 * 3,-2772
22 + -49 * 39,-1889
14 - -7 $ 23,46
14 / -41 * 3,-1.024390
-24 * -46 - 11,1093
41 * -13 * -17,9061
25 & -22 $ 19,-inf
7 - -32 $ 33,33
34 % -24 & -42,0.166667
-18 - -12 & -39,0.076923
-23 & -47 + 27,0.575000
-40 $ -20 - -36,16
-34 % 43 * 34,306
-29 * 33 + 0,-957
11 $ -19 - -30,49
-40 / 35 - -37,35.857143
-29 / 4 - 32,-39.250000
21 % -20 * 40,-760
-16 $ -35 + -35,-140
14 & 31 + -23,0.875000
48 * -12 * 48,-27648
5 & -44 * -16,0.003551
18 % -22 + 26,22
-16 & -28 % -16,0.666667
-31 $ -28 $ -45,-90
47 $ 23 / 45,0.511111
47 & 14 * -33,-0.050866
26 $ -21 * 43,30702
43 + -32 $ 39,156
-40 $ -9 - 0,-9
44 & 8 + -7,22
21 $ 3 + 7,10
-12 * 21 $ -30,-30
30 & 4 / 39,146.250000
45 & 32 & 47,0.007480
12 % -5 - 49,-52
5 / -43 / -7,0.016611
27 $ -40 / 0,inf
-17 % -3 + 0,-2
41 - 27 + -13,1
-45 & -13 + -45,0.387931
-26 - 41 & -49,0.683673
47 + -21 / -37,47.567568
-27 + -2 * -22,17
11 - -14 % -5,15
22 & -10 + 37,0.407407
-33 % 32 * -16,-496
12 / -22 $ -25,-1150
-26 & 1 * 0,-inf
-38 & -14 $ -5,3.800000
-32 & 20 & 33,-0.012121
30 / 3 + -31,-21
-31 * -23 * -47,-33511
24 & -26 * 18,-0.025641
-6 - -43 % 48,-11
-31 / -47 $ -6,54
-38 & 43 $ -23,-inf
25 * -2 % -11,-6
-46 % 33 + 44,64
26 $ -20 * -19,5700
26 - -9 $ -15,0
11 % -1 / -24,0
