Equation,Answer
48 & -65 + -64 + 86 / 33,-0.189883
-14 - -77 - 49 + 26 + 68,108
42 % -6 / 54 + -38 + 79,41
56 - 13 % 69 + -15 + -90,-62
88 * -37 * -65 + 37 % -49,211628
44 * -42 & -91 * -20 + -46,-0.520857
18 % -3 + 6 * 6 / -6,-6
-45 + -66 + -70 & -4 % 73,-1.311594
-8 * -43 - -79 - -70 - 6,487
42 - -54 + -8 & -63 - 14,-0.571429
46 * -98 * -24 & 99 - -7,510.339623
45 % -86 - 25 % -18 * 59,608
-26 + 99 * -1 * -51 / -94,-79.712766
16 % -17 - -44 + 2 / 20,43.100000
-77 & -16 / 38 & 54 % 34,2.285938
-95 % -93 - -3 + -96 & -33,1.439394
27 % 38 - -44 - 17 & 2,13.500000
-43 % -66 + 34 + -15 * -80,1191
56 % 48 / 31 * -58 + 24,9.032258
-50 / -80 * -34 - 23 - -83,38.750000
82 / -46 + -61 % 18 + -42,-32.782609
-76 & -4 & -66 % 98 - 78,-0.103261
10 * 47 + 98 % -14 * -48,470
-32 + -69 + -3 % 75 % -3,-101
-9 & -67 & -4 & -39 % 29,-0.000221
98 - 8 - -82 * -40 - 98,-3288
47 % 96 - 65 - 72 + 11,-79
-5 * 98 * -21 - 44 - 96,10150
-20 + 70 % -55 + -14 % -88,-74
18 + -86 % -8 - 27 / 11,9.545455
-36 + 40 + 71 & 60 - 29,1.209677
-66 & -2 - -13 % 94 & -35,-0.005680
70 * -37 + 22 - 65 * 20,-3868
-31 % 3 + 79 / -35 - 87,-87.257143
23 * -35 / 79 % 76 * -59,-3882.797468
12 * 54 * -58 + 14 * 98,-36212
-83 + -31 & 16 * 35 / -16,1.628571
-64 % -16 / -37 * -27 - -29,29
-40 * -19 & 58 + -84 / 3,12.666667
80 / 63 - 20 + -88 % 40,13.269841
26 / 74 % 41 / -81 % 85,84.995662
78 / 84 & 5 & 0 / -78,-inf
82 * 9 * -9 - 74 / -45,-6640.355556
1 & -48 / -34 - -18 * -1,-0.030142
69 + 68 * -75 * 59 * -98,29488269
-12 % 75 / 71 + -18 & 47,-0.182050
-75 - 18 % 17 - 62 - -63,-75
-95 - -74 / -61 / -47 * -68,-96.755145
-58 & 67 & 53 + -16 & -34,0.000086
80 / -51 + 12 * 68 % 88,22.431373
-78 & 67 % -95 * -85 & 15,-0.000546
74 % -23 * -30 * 49 & 37,357.567568
-96 * -56 * -47 + 18 - 2,-252656
-3 % -47 / -38 + -59 - -4,-54.921053
89 * -4 % -11 - 11 - -30,15
-75 + -96 % 88 + 17 + -76,-54
14 % 53 % -75 * 30 & -39,23.461538
-17 - 89 % 59 + 91 % -29,-72
-53 % 39 & 71 - -28 * -14,-0.038941
21 * -9 - 61 + -89 - 51,-390
-27 & 43 - 42 - -76 / -5,0.950704
-66 + 50 * 36 - 3 / -9,1734.333333
-4 + -40 / 50 / 48 % -91,-4.016667
-89 / -55 % 21 % 12 * -67,-108.418182
-87 * -5 / 63 + 99 % -59,-12.095238
-9 & 74 / 9 * -62 * 87,0.000101
7 + 23 / -29 - -37 % -4,7.206897
-92 / -78 % -99 & 30 % -82,0.940582
59 + 18 - -87 - 38 * -99,3926
-14 % 98 - 32 % 54 % -22,96
50 - 48 - -72 + -43 * 7,-227
53 - -31 + -25 - -63 * -56,-3469
-70 % 62 * 86 * 53 & 40,3076.650000
52 * -8 - 59 & -72 % -33,39.583333
-24 % 69 % 22 - -85 & -81,-0.530864
71 & 27 - 71 - 0 % -98,-0.806818
-19 % 0 + -64 / -51 & -82,nan
69 & 35 / -72 & 31 & 11,-0.052032
22 & -12 + -4 - 34 % -63,0.846154
-7 - -54 + -90 + 42 % 87,-1
38 - -16 + 18 * -53 & 2,-225
26 + 58 & 77 * -15 + 13,-0.036778
33 % 55 % 76 * -99 + 74,-3193
34 + -4 % 8 - 29 & -74,-0.060811
-48 * -81 % -51 + 28 / -93,-39.301075
-64 + -81 * -63 - 84 * -5,5459
84 * -69 / 41 / 40 - 46,-49.534146
43 % -99 - -83 / -13 / -82,-55.922139
62 & 57 % 3 * -88 - 78,-0.397436
84 - -2 * -18 - -30 / 34,48.882353
28 + 82 & 83 % 49 * -91,-0.017776
-61 * -14 & 74 / -25 % -51,-144.256757
-79 & 20 - 74 % -30 * -91,0.027507
90 & 72 * 55 * 45 / 25,0.006313
63 * -77 & 51 / 86 & 96,-21.302390
-67 % 0 - -63 % -71 / 87,nan
-54 - -56 / -18 % 75 & 25,-1.142222
-36 & -19 * -14 * 33 % -1,-inf
-89 % -62 + -98 + 11 * -96,-1181
4 - -39 + 91 - 77 * -67,5293
66 / 64 / 59 / 39 + -14,-13.999552
6 * 7 + 6 * 66 & -63,-3.476190
-86 + -39 / 63 & 57 + -50,-6.187075
-53 & 94 - -51 / -88 * 16,-0.312768
15 - -52 % 67 / -22 - 88,-72.318182
-71 * -48 & 65 % 0 - -16,nan
-91 / 43 + -24 & -61 + 84,-0.567745
77 / -6 + 84 / 36 + 91,80.500000
-3 + 62 / -27 & -75 + 58,0.155773
-35 * -33 - -7 + -99 * 14,-224
56 - 52 * -84 / 62 + -14,112.451613
-24 - 90 % -70 * -65 % 6,-28
-4 / -75 * 38 * -3 + -76,-82.080000
63 - -67 + 63 / -24 + 59,186.375000
-67 - 37 + 59 % -37 + -89,-208
78 * 20 % 75 - 71 / -6,71.833333
5 * -47 + 35 / -87 % 80,-155.402299
-65 / -7 + -72 / -26 & 50,0.120549
-37 + 51 % -65 + -9 % -8,-52
-88 - -77 & -88 % -32 / -99,-22.687500
-18 % 7 / -76 / -97 - -98,98.000407
26 - 81 % -80 - 0 % -8,105
-34 / -90 % 3 * 22 * -64,-531.911111
-65 * 51 * 77 % 35 - 13,-13
98 / -20 * -86 % -87 + -34,-47.600000
-7 + 1 & -2 + 52 + 12,-0.048387
53 % 15 & -48 & 22 & -81,0.000012
-29 & -83 + 0 % 2 / -27,0.174699
3 * -24 * -42 * 80 & -4,-30240
-82 * 76 / 17 * 52 % 14,5.411765
-5 - 68 % -15 & 49 * -17,-0.001200
-90 & -63 * -82 & -56 - -51,0.000871
9 - -60 & -11 % 37 + -29,-11.500000
-32 * -26 & 89 + -6 & 45,0.055689
-57 % 46 & -7 & -93 & 13,0.000517
10 + 6 & 93 % 84 % 87,0.888889
31 + -48 & -42 / 65 & 51,0.128968
-55 + 10 * -31 % 31 % -43,-55
-51 - -73 / 73 + -27 * 77,-2129
84 - 43 * -12 + 64 + 23,687
-98 * 13 & 25 % 51 - 0,-25.480000
-60 + 86 * 21 & -78 + 6,-12.125000
14 - -26 + -6 / -84 % 4,40.071429
-49 % 59 + 71 * -89 - 31,-6340
-89 * -26 + 53 + 14 % 72,2381
34 - 98 * 38 * -58 / 70,3119.600000
-85 / 78 & -78 % 3 & -48,inf
6 + -72 + 26 * 69 * -79,-141792
24 / 93 & 0 & 84 * -4,-inf
-27 - 62 / 78 % -24 - 50,-53.794872
-93 / -64 % -85 % -76 + -69,-76.546875
99 / 53 / 98 & 95 * 1,0.000100
-30 - -53 - -27 - -55 & -39,-1.346154
-56 + 51 & -73 * -33 - -70,-0.001008
50 / -67 & 45 % 39 / 94,-5.845771
-57 - 81 / -7 - -32 % 71,-84.428571
-75 * -15 / -26 - 30 % -51,-22.269231
56 / 97 % -96 + 54 & 53,-0.390780
0 / -58 & 33 - 37 % 25,0
68 + -69 & 87 + 30 % 53,-0.004274
31 % 29 * 76 / 73 * -22,-45.808219
-60 + -41 - -26 / -64 / 18,-101.022569
-78 / 28 - -70 * -18 & -64,9.865513
-49 % 94 + 35 - -56 / 48,81.166667
-73 - 94 * 3 * 20 % 52,-97
-16 / -34 & -35 % -83 / -72,0.484034
0 * -45 * 32 / -2 - -22,22
39 - 76 & -84 * -38 * -62,0.000093
-28 - 42 % 57 & -87 - -68,1.842105
79 + -92 + 39 & -92 - 42,-0.097015
-7 % -89 / -10 * -7 - 56,-60.900000
77 % 15 % -48 * 31 + -36,-1462
-66 % 43 + 61 * 20 & -1,-620
93 * 30 * -30 + 87 * 2,-83526
47 * -47 / -86 / 44 / 17,0.034340
-28 / 33 / 70 & 48 + -27,-0.000289
93 / 49 * 69 - -94 + 0,224.959184
-78 & -36 + 56 + 13 + -95,0.629032
-71 / -45 & -15 * -24 - 70,0.002720
36 & -73 % -6 & -21 - -42,-0.428571
-44 & -4 + -1 & 42 + -36,0.366667
71 / 46 - 17 / -76 / -63,1.539928
61 + -24 - 84 / 99 - 78,-41.848485
-73 - -80 % -23 + -48 + -75,-185
-3 % -7 / 23 - -31 / 83,0.243059
-14 - -40 / 35 - 42 % -14,-12.857143
83 % 3 - 19 / -36 % 54,-51.472222
-38 % 53 * -64 % 34 + 35,61
63 + 33 * -70 & -4 - -88,-13.375000
-86 / -42 * -96 + 29 / 22,-195.253247
25 * -17 * -31 / 0 * 53,inf
37 - 12 & -84 % 62 * -31,-0.010081
-45 / -77 / -40 % -47 * -75,1.095779
92 * -85 & -13 % 16 % 71,-1303.333333
-8 * -2 & 95 / -38 % -72,-3.200000
93 - -58 & 55 % 21 + -8,15.100000
-30 / 57 / 13 - 93 & -46,1.011310
-55 - -93 / -77 / -11 * -58,-61.368359
-16 & -35 + -2 & -75 + 89,0.007722
79 % 11 - 12 * -13 / 72,4.166667
-40 + -96 * -23 & 78 / -77,-1070.102564
7 * -42 & -21 * -1 + 7,-5.250000
-2 + 20 / -35 & 37 / 82,-2.849421
-77 * 9 % 58 % 63 & -44,-0.034091
-73 - -11 * 79 % 81 - -86,-9
93 + -26 & -18 / 57 % -82,-106.083333
-83 + -17 - -82 * 98 % -36,-92
-48 & -3 * -5 % 7 / -27,648
1 + -50 + -21 + -25 % -34,-95
-19 + 33 % 34 & -53 + 6,-0.148936
-66 - -98 % -87 - -56 % -13,-51
-6 & -65 & 27 - -28 - -12,0.000344
61 % -11 / -80 & 19 * -65,-0.000025
-62 - 30 * -98 / -14 + 14,-258
-9 - -77 + 40 * 41 * 2,3348
8 - 89 + -82 + 63 & -10,5
-52 * 68 / -82 - -14 / 59,43.359239
73 / 10 % -91 - -63 * -91,-5816.700000
-85 - 0 - -70 + -96 + -64,-175
-79 * 20 - 48 % -36 + 5,-1551
33 + -64 & -68 - 27 % -47,0.322917
-42 & -76 % -37 + 15 + 4,-1.235294
95 & -93 * -7 / 72 & -73,-0.035983
-7 * 81 & 32 + 17 / -20,-9.101124
-76 * 44 - -71 & -38 - 50,18.596591
-38 / -15 + -94 + -20 % -70,-111.466667
24 / -75 * -18 & -39 + -14,-0.054340
-23 + 51 & 96 & 93 & -89,-0.000004
30 + 82 % -30 & 85 * 35,0.003697
-81 / 48 % 11 % -93 - 84,-167.687500
79 - 9 - -68 & 78 * -57,-0.015520
19 - -83 / 32 & 53 * 65,0.003134
48 / 40 % 7 & 23 * -71,-0.000367
-82 / 38 % 42 - 55 & -56,0.135338
-42 & -80 & 38 - 48 % -52,0.003125
72 / 30 - 98 % 69 * -7,205.400000
-91 + -32 - 20 & -74 & 55,0.008784
-45 * 87 - 30 * 27 + 57,-4668
58 - 36 & 70 + -12 * -62,0.013514
77 % -18 / 97 % -95 & 3,-0.022337
-75 / 91 * -41 / 97 - 9,-8.651637
24 * -68 + -95 / -45 * 46,-1534.888889
-97 * 70 - -20 % 37 - 81,-6888
55 - 2 + 34 % 48 - -65,152
-16 * 0 * -82 - 7 % -94,87
-64 * -81 * -58 & -10 % -18,15033.600000
54 & 19 % 15 % -16 * -36,0.062500
-68 - 45 * -80 * -11 / -87,387.172414
-77 % 12 * 88 % -68 + 84,20
-57 * -1 / 7 - 92 / 75,6.916190
75 / 18 % 18 & 89 & -5,-0.002341
-64 - -89 + -41 & -49 & 82,0.000996
39 + -41 * -92 & -93 + -25,-16.148305
-72 * 52 - -6 * 38 + 3,-3513
15 - 85 / -96 / 86 * -69,14.289608
59 / 67 * 62 + -99 / 6,38.097015
60 * -33 - 10 & -57 * -59,-0.295867
-28 + -98 + 67 - -86 % -43,-59
-1 * -21 & -54 & -65 & 27,0.000028
-30 * 71 * 91 & -31 * 49,63.801843
9 + 65 - -2 & 86 & 20,0.011047
-84 * -48 % 52 % 61 & 56,0.250000
-18 + -73 * 68 / 44 % -53,-24.818182
-46 % -15 - -53 + 78 & -18,-3.611111
63 + -10 - 41 & -46 * -29,0.004498
-10 / 90 & 60 / -79 % 97,-0.000577
-56 - -52 - 77 + -56 * 75,-4281
-73 + -93 + -44 * 54 % 3,-166
94 & -25 + -61 / 47 * -83,0.568158
-89 * 56 / -21 / 86 * 40,110.387597
84 - -66 / -36 - 45 & 30,0.619444
21 + -51 % -53 % -23 / 75,20.933333
-37 & 58 % 4 * -12 & 46,0.008379
-67 / -28 & 58 * 33 * 41,0.000015
44 + -89 - 58 % -65 % 13,-51
-61 / -58 * 11 * 85 / 64,15.365032
38 & 50 - 93 * -73 - -54,0.002756
95 % 37 % 48 + 91 % -2,20
-9 / -92 + -41 & 80 - 93,1.573161
-95 & -65 / -82 & 28 - 10,-1.664530
-42 & 89 & -55 % -35 % -51,0.005899
-18 * 41 % -5 - -64 / -70,-3.914286
-26 / -49 + -13 - -9 & 77,-0.022528
-94 * 55 / -74 + 72 + 76,217.864865
28 % 61 * -71 % -30 + -93,-101
81 - -14 & -30 + -21 - -75,1.979167
-43 * -80 % -45 % 43 * -69,-1242
-4 & -79 & 10 & 37 + -62,-0.000025
30 % -65 * -48 / -55 / -87,0.351097
99 % -63 + 59 - -20 & -84,-0.309524
55 % 16 + -95 * 14 & -44,15.034091
-31 + 69 + 79 - 23 * 28,-527
73 / -50 / 97 % 42 % -58,-16.015052
17 * -9 - -4 * 93 * -30,-11313
64 / -14 + -16 - -34 * 94,3175.428571
63 / -87 % 79 % -16 % 21,19.275862
32 / 56 * 73 & -46 + -20,-0.316017
-50 & -23 & 28 / 17 + 83,0.006421
24 - 83 % 87 * -11 + -50,887
-64 - -30 % 38 - -77 / 9,-63.444444
67 % 35 & 27 & -58 & 42,-0.000061
-84 % -86 / 20 - 25 + 7,-22.200000
30 + 93 + 76 % 10 % 32,129
-41 & -64 + -34 - -90 * -35,0.006312
94 * 31 + -21 * -58 - -92,4224
-97 * 51 * -41 * -37 - 83,-7504682
-21 & 56 % 50 % 41 + 10,-0.656250
61 / 37 - -63 % 59 / 12,-2.934685
15 - -87 / 70 / 16 % -57,15.077679
-25 * 20 % -58 / 8 / -14,0.321429
-64 * -52 - 21 + 2 % 47,3309
85 - -74 % 38 & 83 % -13,-5.187500
52 - 36 + 81 & -69 + 57,-4.041667
-45 / 99 % -37 / 31 & 61,-0.000120
79 / -94 * -4 - 53 + 99,49.361702
38 * -24 / 92 * 79 - 9,-792.130435
65 - -51 + -75 / 65 / -66,116.017483
-13 % 37 % 18 % -88 * 89,-7298
43 * -47 % -53 & -7 % 29,-0.159091
16 - 24 - -67 & -59 - -54,-5.900000
80 + 75 - -90 % -66 / -96,154.750000
67 & 40 / -39 % 5 - 95,-0.368028
84 * 61 % 23 & 10 + 58,0.132353
-7 + -27 - 28 % -53 / 56,-33.553571
83 * -88 / 15 % -71 - 40,-100.933333
-81 - 35 * 67 - -89 * 59,2825
26 * 8 * -67 & -98 - 59,44.382166
4 % 68 & -40 & -37 % -49,0.000676
-56 + 77 & 76 - -15 / -9,0.141256
26 % -48 - -67 / 16 / 91,-21.953984
61 % 33 + -43 & -27 - 86,0.066372
-94 % -52 % 80 * 71 / 81,33.308642
-47 & -23 & -70 / -44 & -40,-0.004014
94 + -10 % -45 + 95 * -79,-7421
-53 * -68 / -24 % -2 / 64,-0.002604
-64 / 83 * -27 % -17 + 92,78.819277
-59 * -58 % 94 * -57 * 33,-71478
9 - -4 + -40 / -48 + -75,-61.166667
-75 + -14 - 44 * 79 + 44,-3521
-78 - -66 % -72 + -33 - 80,-125
78 / -93 + -75 * 30 - 10,-2260.838710
92 * 78 - -11 + -50 * -39,9137
56 * 34 & -53 * 54 - 0,-0.332635
-53 + -70 - -50 % -87 * -96,-4923
-75 - 5 - 84 / 86 + 95,14.023256
-25 + -97 * 60 * 57 - -77,-331688
42 & 3 & -65 & -74 % 88,-0.001923
49 & -35 * -78 % -35 & -39,-inf
85 / 72 % 99 / 62 + 84,84.019041
53 % -41 & -46 & 31 % 97,0.005084
30 - -80 & 2 + 36 % 80,1.447368
43 * -88 * -66 % -23 - -49,36
-2 % 3 & -40 & -48 & -67,-0.000001
-26 & -96 % -97 - 81 + 91,0.151163
-17 + 15 - -19 & 24 + 98,0.069672
41 * -16 & 0 - -54 & -25,0.121481
32 - -51 * 41 + 56 + 84,2263
56 + 59 - -96 - 88 / -46,212.913043
-50 % 6 % -26 - 45 - 13,-80
-68 + -25 / -81 & -7 % -47,4.835097
-77 * 83 / -13 & 31 / -37,-293.383375
-25 / 30 + -62 / -93 / 81,-0.825103
80 / -61 - 27 + 62 + 76,109.688525
85 % 52 / -50 / -27 + -50,-49.975556
-98 & -24 / 7 & 52 + 72,0.057628
-10 & 0 & -49 * 48 * 4,inf
38 % 91 % 80 + -79 / 72,36.902778
-12 * 91 % -80 - -91 & -18,-1.083333
-98 / -16 % 1 % -99 + 90,-8.875000
50 & 56 + 16 + -7 * -4,0.250000
-61 * 86 / 86 * 70 / -30,142.333333
-98 + 52 % 61 / 75 / 34,-97.979608
-30 % 89 / -42 & -71 % -18,0.041317
-90 & 90 * -13 * -7 & -10,0.000275
28 + 2 % -36 / -81 / -97,27.995673
-27 & -93 % 14 + -87 * 33,0.004710
35 * 19 - -83 + -48 * -30,2188
59 / -59 / 0 & 72 + -88,inf
0 / -55 + 38 / -4 & -45,0.105556
-4 - -95 + 76 + -82 & 31,1.370968
10 * 46 / -85 / -95 * 47,2.677399
49 & -41 & 33 * 75 % -61,0.011492
97 * -16 * -51 & 6 / 65,428740
50 - -92 + 0 & -51 - -19,-2.218750
57 & -4 - 29 / -42 * -6,-3.500000
79 + 31 / 78 - -24 * -69,-1576.602564
-24 - -61 + 15 - 60 / 61,51.016393
-60 - 67 % -77 % -2 & -9,3.333333
29 & 61 / -26 / 79 * 38,-12.848576
43 & 46 / 47 & 11 % 34,0.998518
-27 & 97 + -20 * 45 % -87,-0.201493
-90 - -55 % -61 & 40 & -14,0.015625
-2 / -31 + 17 / 59 % -36,-35.647348
29 & -10 & -87 % -52 % -90,0.020714
-74 & 46 + -5 + 62 * -78,0.007716
32 & -43 - 39 / 36 - -46,8.347826
-4 * 91 / 25 + 54 % 96,39.440000
-41 & 59 % -56 / 23 & -16,-0.278007
3 & -33 % -15 + -66 - 7,-0.019737
40 % -36 / 1 * -83 - 17,2639
-42 + 22 & -25 / -73 + -30,0.337182
-51 / -77 + 9 % 43 % 6,3.662338
-33 & -1 & -63 + 62 / 89,-0.132417
-80 - -91 + -53 * -1 % -75,-11
4 * -86 / 24 + -56 / 83,-15.008032
59 - 72 + -89 * -71 % -70,-64
-48 % 27 - 39 / 7 / -56,6.099490
19 / 0 / -27 & -86 + 64,inf
-6 + -11 - 32 / 57 % 63,-17.561404
78 % -51 % 37 / 57 - -26,26.228070
16 % -75 * -68 * -92 * 24,-8858496
-40 + 76 & -24 - -83 & -30,-0.005085
55 + -8 * 37 % 5 - 59,0
-59 & 3 / -73 / 5 + -2,14.689632
-17 + 47 % -96 & 17 - -85,-0.323529
-59 % -75 % 2 / 52 - -82,82.019231
-24 & -51 & 94 * 56 / -28,-0.000626
58 / 68 & -70 % 38 & -61,-0.000583
-20 / -86 % -73 * -62 + -66,4445.581395
96 & -33 % 76 - -83 / 65,1.084086
-44 % -40 & -38 * -58 * -88,0.000010
-44 % -36 - -40 - -35 % -79,67
63 - 94 - -13 / -25 % -51,19.480000
-85 % 34 & 67 / -56 & -55,0.064586
-87 % 72 / 21 % 5 % 60,2.714286
72 - 12 & 83 + -66 * -16,0.026339
-39 & -51 - -67 + -30 * 31,0.021335
-41 / 18 / 89 * 80 / 99,-0.020681
-23 & -29 - 53 + -40 % -9,0.133721
37 - -67 + -18 * 39 / -5,244.400000
-1 - 33 & 12 & -31 / 77,1.759409
83 + 90 % 31 & 11 % -47,-1.541667
-21 * 47 - -73 & 54 * 15,-0.564198
-12 - 0 * 88 % 54 / 78,-12
22 - -96 - 83 - -2 / -31,34.935484
38 - -28 - -79 * -25 - 21,-1930
-49 + -26 - 24 & 3 / -40,660
21 - 27 / 45 + 11 + 44,75.400000
58 / -99 & -95 * -59 + -23,-0.000052
6 * 76 & 47 % 79 - -43,2.533333
29 - -89 - -88 - -3 - 47,162
-25 + -77 / -38 * 45 - -51,117.184211
-51 / -40 * -51 - 27 - 18,-110.025000
-8 / -27 * -62 / -19 & -76,-0.006361
20 & -42 * -24 + -49 + 12,0.010299
87 + 85 / -81 / -42 + -11,76.024985
-58 % -47 / -88 & 44 * -98,-0.000014
-63 - -61 * 92 % 65 % -55,-51
49 * 96 % -96 % -84 + -71,-71
95 % -31 / 7 % 5 / 61,0.014052
89 & -24 - 61 - -71 & -30,0.052976
47 * 45 / -33 - -71 / -18,-68.035354
-57 & -33 - 42 / 61 / 83,0.863419
-40 - -26 % -19 / 30 & 33,-0.602525
-70 - 92 % -2 & 79 * -14,0.031646
-41 + 14 * -13 & 73 / -61,93.171233
-8 - -61 & 53 - 88 / 6,0.691304
-62 / 60 + -79 - 79 * 98,-7822.033333
-62 - 68 % -98 * -81 * 59,-143432
19 + 96 + 49 / 21 % -46,71.333333
