Equation,Answer
71 * 85 / -58 - -39 / 9,-99.718391
2 - -11 / 82 / 20 * 43,2.288415
51 - -69 - 47 - -77 % 97,53
-93 / -48 + 25 - -44 / -13,23.552885
-94 + -72 + -47 * 21 / -61,-149.819672
78 % 16 % -3 / -10 * 30,3
-18 % 46 - -13 % 75 % -43,52
36 - -67 * -5 * -39 * 52,679416
79 % 44 % -45 / -78 - -22,22.128205
-32 % -81 * 67 * -24 + 24,51480
58 + 40 - 5 % -15 * -69,-592
-34 * -78 / 68 % 91 + 12,51
-91 * -44 - -36 / -11 / 25,4003.869091
-97 + -79 / 74 + -29 - 64,-191.067568
-17 - -13 / 6 / -43 - 44,-61.050388
47 / -7 - -91 - -65 / -26,81.785714
99 * 71 - 29 + 33 + 58,7091
10 / 79 % -9 * -21 * -14,-2608.784810
11 * 44 + 28 / -56 % 81,564.500000
31 - -88 + 29 % -11 + 94,209
-23 - -89 + -65 * 61 - -75,-3824
-16 - 83 - 11 / -58 / 25,-98.992414
77 % -43 % -65 + 97 * 74,7169
-41 * 91 % 54 * -17 - -41,-792
81 % 86 + 80 + 92 + 92,345
-30 / -16 * -17 + -26 % -79,-57.875000
50 / 58 * -70 - 44 / 91,-60.828344
-50 + -98 * 10 * -64 / 32,1910
0 * 10 * 57 % 17 % 72,0
9 / 38 * -37 + -44 % 97,44.236842
-20 - -71 * -12 % -7 - 86,-104
33 + 69 % -88 + -31 + 73,56
71 / 68 - -59 / -36 * -40,66.599673
-39 * 86 * -6 % -87 / 11,-5.454545
-83 * 75 % 27 / -1 - -68,56
-72 % -11 + -80 - -49 % 75,-112
-1 + 69 + 85 + 13 + 9,175
-97 * -51 - 85 % -64 % -9,4954
-60 + -94 % 26 % -40 % -85,-90
11 - -88 / 48 * 16 % -97,40.333333
48 % -3 % -93 * -31 - 84,-84
76 + -19 - 61 % 37 % -97,130
-19 + -83 + 22 * -55 + 8,-1304
-8 / 11 % -65 * -31 % -62,-39.454545
61 / -46 * 56 % -54 / -9,2.251208
99 - -41 % -73 / 78 + -75,24.525641
2 + -99 % 1 + 28 - -28,58
-21 % -99 % -14 % 72 + 29,94
14 / -31 % 22 % 2 + 86,87.548387
80 % -36 - -70 - -79 / -35,39.742857
-99 * 75 % 44 * 89 * -2,-1958
-98 % -26 % -35 - 33 % 10,-23
66 * 71 / -15 + -95 + 0,-407.400000
-59 + -61 - -28 - 24 / -11,-89.818182
46 % 73 % -9 % -37 + -68,-76
58 % -43 % 10 + 77 + -83,-4
-99 - 5 * 14 / -21 / 26,-98.871795
-62 * 28 + -35 / 40 % -23,-1736.875000
62 / -84 - -95 - -96 / -57,92.577694
-64 % -51 / -81 - 37 / 80,-0.302006
-78 / 68 / 9 * -2 - -69,69.254902
0 * 67 + 91 + 89 * -71,-6228
-6 / 86 * -82 % 0 * 51,nan
-6 % 57 - 18 % 5 + -7,41
72 * 1 % 45 - -87 * -73,-6324
73 + -48 / -16 + -27 * 38,-950
-4 % -21 / -2 * 59 * -51,-6018
39 * 45 * -71 % -39 - 20,-20
55 / -14 % 37 * -99 * 77,-252103.500000
-11 % -29 + -21 + -94 * 90,-8492
37 - 68 % 51 / -28 + -63,-25.392857
63 - -2 - 95 % -51 - -72,144
88 + -40 * -2 / 60 % 22,89.333333
73 % 12 + 21 + -38 - 75,-91
-93 * 23 * -59 + -58 % 77,126220
-1 / 37 + 93 + -35 * 87,-2952.027027
55 / 38 / -3 % 63 * 89,5564.061404
-79 - 22 * -81 + 19 + -67,1655
-86 % -2 * 32 % -24 / -3,0
-99 * -76 + 13 / 15 / -59,7523.985311
-3 - -4 * -98 % -43 - -39,74
66 % 99 % -94 * 44 - 74,-1306
3 - -36 - -35 + -9 * 4,38
93 % -43 * -94 - -3 % -65,3387
-2 % 66 + 32 / 51 / 11,64.057041
-25 / 84 * 46 * -25 % -99,-53.738095
-8 - -25 + 63 % 47 * -5,-63
-59 - -91 + 71 + -98 / 54,101.185185
24 + 26 - -69 % -51 % -80,68
-26 - -90 * -7 - 47 - 42,-745
-27 + -4 - 71 * 57 + -31,-4109
31 % -50 / 31 / 60 + -86,-86.010215
-33 - -54 % -66 % -61 * -40,-2193
-45 + 0 % 49 + 98 * 91,8873
-31 - 85 * 26 * 53 - 53,-117214
59 + 93 / 72 % -8 + -68,-15.708333
11 - 10 + -81 + -51 / -79,-79.354430
-12 + 30 - -35 / 62 * 45,43.403226
-57 % 36 + 57 / -46 / 43,14.971183
-39 % -29 % -75 % -72 + -18,-28
6 + -86 % 28 + -16 + 42,58
16 % -15 / 69 - 48 * 71,-3408.202899
76 + -83 + 28 + 66 / -91,20.274725
-35 % -79 - -85 / -61 + 90,53.606557
-33 + -83 * 26 % -9 / -57,-32.877193
-2 % -92 % 71 - 66 / -91,69.725275
32 - 96 * 6 * -58 / -19,-1726.315789
-29 / -32 + 89 / 33 % 31,3.603220
26 - 86 * -60 / -86 * 21,-1234
-92 - 80 % -29 + 88 % 39,-75
-31 - 41 + 34 / 2 % -65,-120
36 / 60 + 29 % 29 + 3,3.600000
40 * 68 * -61 + -10 / -39,-165919.743590
-82 / 61 + 70 / -60 + -57,-59.510929
29 / -53 + -97 % 20 % -85,-82.547170
53 - 69 % 2 * 19 * -13,300
14 / 12 / -12 - -86 / 45,1.813889
-52 % -12 + 44 - -2 - -73,115
-6 % 35 + -75 + 10 + 69,33
-64 % 54 * -4 / -17 % 99,10.352941
43 * 5 + -39 % 26 + 7,235
5 - -92 * -91 / -93 * -67,-6026.440860
36 + -92 % 23 * 24 - 96,-60
-40 - -7 + 68 - 8 * 37,-261
-66 % -20 / -59 + 0 + 71,71.101695
23 * -93 * -39 / -35 + -65,-2448.457143
51 * 85 % 65 % -69 / -85,0.282353
92 % 64 % 77 % -93 + 62,-3
-86 / 22 + -59 / -43 * 21,24.904863
-45 + -27 % 27 % 17 + 71,26
-31 % 18 + 85 % -79 + -77,-145
-99 - -4 + -94 + 0 / 14,-189
97 * 41 - 82 - 61 / 58,3893.948276
-50 + -98 % -78 * -76 * -65,-98850
21 + -24 - -63 - 92 - -78,46
-92 + -88 / 60 * 22 / 77,-92.419048
-45 % -83 - 92 + -36 % -97,-173
66 + -34 - 40 % -57 * -16,-240
-9 + -36 * 34 / 12 * 37,-3783
-41 * 0 * 44 / -36 - -19,19
44 % -43 / 55 - -62 + -95,-33.763636
-79 - 0 % 86 - 51 / -27,-77.111111
15 * 96 + -70 % -17 - -58,1496
-96 * 69 * 78 % -67 * 42,-1470
29 + -24 * -61 - 28 % -37,1502
-3 - -21 + -77 - -47 / 99,-58.525253
-96 % -3 - 80 * -11 * -68,-59840
57 + -21 - 55 * 63 + -69,-3498
75 % 4 * 57 + -20 / -51,171.392157
-9 - 5 + 14 % 92 / -3,-18.666667
19 - -81 + 69 + -34 + -68,67
99 % 52 - 73 + 83 % 28,1
95 * -34 - -2 * 8 * -94,-4734
-2 + -76 % 75 * -9 - 80,-748
21 + 41 - 34 - -20 + -99,-51
-64 / -58 * 3 / 86 + 0,0.038492
5 * -79 - 51 - -1 - -89,-356
38 / -6 % -90 * -18 % -91,-68
-73 * 24 / -60 + -37 / 13,26.353846
-87 % 88 - 86 * -77 / -26,-253.692308
16 % 89 + -23 / 0 + 58,-inf
42 - -3 % 47 / 2 / 62,41.645161
-96 * -52 * -13 + -39 / -11,-64892.454545
-33 - -78 / -57 * -24 * -39,-1313.842105
-19 / 37 * 19 + 61 - -9,60.243243
55 % 27 - -84 * -17 % 94,-17
-67 * 19 / -95 - -12 + 57,82.400000
-30 - 7 % -53 * -62 % -12,-26
-29 - -64 / 2 / -93 + -86,-115.344086
49 / 37 + -45 / -69 % 86,1.976498
60 % 17 + -55 / -50 % -50,-39.900000
-43 + -45 * -4 - -78 - 14,201
66 % -84 / 87 % 80 % -9,-1.206897
-39 / 66 / -14 % -93 + 77,-15.957792
-8 - 19 / 84 % 30 % -56,47.773810
56 + 19 - -61 * 27 - 16,1706
-59 + -86 + 51 / 21 / -81,-145.029982
-84 - -67 / 14 + -90 / 12,-86.714286
-46 % 7 + 63 % -36 * 66,-591
-92 - -87 - 9 + 77 / 25,-10.920000
95 + 41 - -86 + 60 - -10,292
76 - 8 * -44 * -34 * 38,-454708
-95 * -70 * -91 % 69 - -41,90
24 + 31 - -63 - 45 + 48,121
-82 + 32 * -40 + -85 / -76,-1360.881579
52 + 89 + -94 * 92 % -85,78
64 + 84 - -5 % 90 - 35,28
-37 - 95 + 60 - 55 - 7,-134
96 + -31 - 96 + -75 / -16,-26.312500
89 * 21 / 31 + -6 / -64,60.384073
-91 % -56 + 2 / -15 + -65,-100.133333
-52 % -25 * 89 % 16 - 38,-24
-55 % 69 / 1 % -18 * -8,32
-41 + 41 * 23 * -68 % -42,-73
14 - -17 / -3 - 81 * -69,5597.333333
-51 - -52 * 18 - 77 % -68,944
72 % 46 / 29 * 30 / 59,0.455874
-13 + -81 % -35 * 19 + -49,-271
5 * -27 * 78 + 2 + 14,-10514
37 - 34 * 22 % -55 % -46,59
29 / 81 * 70 - 61 % -80,44.061728
-54 - 32 * 55 * 43 - 9,-75743
99 + -52 / -25 + 76 / -46,99.427826
63 * 0 + -64 * 72 * -79,364032
78 % 80 / 17 + 20 * 93,1864.588235
-85 * -23 % -9 - -99 + 73,165
37 % -70 - 79 / -11 * -47,-370.545455
62 - 98 - -20 - -2 * 68,120
1 % -7 * -14 * -45 / -2,1890
45 % 98 % -87 * 99 * 48,-199584
35 % 69 - 25 + 81 * -83,-6713
96 / 45 / -53 % -63 - 50,-50.040252
95 + 63 - -10 + 26 + 82,276
50 - 48 % 0 + 38 + -60,nan
72 * 1 + 29 - -48 - 90,59
10 * 99 / -7 + 88 - -20,-33.428571
-83 - -56 + 98 % 5 + -35,-59
-40 + 80 % 37 / -2 * 81,-283
-39 + 45 * -55 % -88 * 99,-1128
2 + -39 % 81 - 89 / 74,42.797297
35 / -68 / -72 / 99 - -88,88.000072
95 - -5 % -82 + -59 / 97,99.391753
-4 - 36 / 50 % -41 % -31,5.280000
-3 * -27 % -15 - -54 - 41,4
28 % 17 * 40 / -94 - 37,-41.680851
90 - -1 * 88 + -37 % -33,174
69 * -6 - 42 - 7 * -32,-232
92 - 68 * 37 / 10 % -50,140.400000
-70 - -89 - 40 + 55 - 96,-62
-35 + -4 * -33 / 28 % -80,-110.285714
6 + -71 / 43 - 27 + 80,57.348837
52 % -10 * 75 / 70 % -38,-8.571429
43 + -54 % -99 - 39 * 11,-440
92 + -6 * 93 / -98 % -27,70.693878
82 + 6 / -49 % -46 - -99,180.877551
-18 - 48 - 51 + 0 % -88,-117
-17 * 22 + 63 % 65 % 67,-311
-49 + 21 - 67 + -70 / 55,-96.272727
88 * 81 + 10 * 90 - 5,8023
-95 / -84 * -68 + -81 % -75,-82.904762
-46 + 67 / -45 % -95 + -86,-133.488889
96 / -17 - -31 / 65 / -37,-5.659949
43 + -29 - 97 / -64 / -29,13.947737
17 % 32 + -82 - 51 - 22,-138
45 + 97 + 56 / 73 + 73,215.767123
-69 % -99 - 54 % 36 - 7,-94
-81 % -24 / -56 * 72 / -33,-0.350649
6 % 10 * -64 * -76 - -18,29202
14 - 60 - 32 + -67 / -34,-76.029412
46 / -72 / -57 / -38 - 27,-27.000295
21 + 98 + -28 % 12 - 23,104
5 * 53 % 23 * 86 - -82,1114
-6 / -5 - 60 + -64 % 49,-24.800000
14 / -18 - -6 % 25 * 91,-1729.777778
25 % -32 / 83 % 5 + 58,62.915663
-32 / -68 % -44 / -20 / -89,-0.024455
0 - -82 % 43 - 28 - -9,-23
71 % -82 + 18 + 3 % 88,10
86 * -5 + 21 - -39 + 10,-360
-50 - -43 * -78 % 92 / -36,-48.833333
5 / 29 / 64 + 15 % -73,-57.997306
-84 / -56 - -27 + 50 + -51,27.500000
26 * 28 + -63 * -24 / 40,765.800000
58 % 83 / -16 / -93 % -88,-87.961022
86 * 75 / -27 - 36 * 37,-1570.888889
-43 / 2 * -47 % 3 * -41,-102.500000
80 + 90 - -90 * -46 / -49,254.489796
30 / -78 + -48 * -94 % 98,3.615385
87 * 19 / -52 * 94 - 72,-3060.115385
-67 % -95 - -15 + -53 + 89,-16
0 / 99 + -59 * -37 + -58,2125
-85 - -44 + 92 + 10 + -95,-34
-95 + -44 / 28 % 7 - -33,-56.571429
63 + -45 * 87 + -1 + 14,-3839
60 + 85 + 47 * -13 % -89,68
-26 - 60 % -97 + 59 - -83,153
22 % -61 * -63 * 62 % -76,-46
-30 + 87 + 18 + -21 % 47,101
-46 - -67 * -89 - -47 - -76,-5886
-79 % -78 * -84 / -30 / 71,-0.039437
-6 + 12 + -75 + -84 - -29,-124
18 * -11 * -46 - 8 + -72,9028
-85 * 16 - -71 - 93 % 76,-1306
43 * 71 % -68 + 94 % 23,-5
-12 % 50 - 19 * -84 - -93,1727
49 * 72 + 52 / 11 * -31,3381.454545
85 * 17 * -6 * -30 - 99,260001
-7 - -58 / 45 - 13 - 48,-66.711111
64 - -58 * 65 - 92 - -46,3788
70 * -18 + 12 + 7 * 35,-1003
-25 % -49 * -11 / 39 * 21,148.076923
45 / -53 - 39 + 68 % -33,-70.849057
-49 + -14 - -3 + 79 + -93,-74
93 * 98 * 55 / 67 / -9,-831.293532
-6 * 94 % 72 + -53 + -99,-140
56 * -29 * 26 * -56 - -84,2364628
79 / 23 * 83 * -65 + 8,-18522.652174
11 % -60 + -4 * -8 / 94,-48.659574
-10 * 85 + -13 + -35 + 72,-826
-22 * -54 % -57 / 20 / 66,-0.006818
58 - -1 * 60 / 53 * 77,145.169811
-8 / 90 / 13 * -62 - 51,-50.576068
59 * 2 * -61 - -96 + -23,-7125
17 % 8 % -6 % -51 % -98,-5
-63 + 52 * -36 % 38 + 72,37
72 + -79 / 39 / 53 + -10,61.961780
87 - 0 - 29 / 9 * 48,-67.666667
66 * -97 - -57 % 78 * 22,-6864
59 - -89 % 69 / 0 * 83,-inf
-26 % 74 % 82 * -28 % 48,0
72 + -37 + -51 % 37 * -95,-2150
-40 * 63 * -22 + 4 / -87,55439.954023
67 - -2 + 57 + -43 - -21,104
-54 - 8 - -95 - 33 + -79,-79
30 % -64 % 34 / 85 / -29,0
25 * 17 - 99 / -35 - 40,387.828571
-49 + 76 * -50 - -30 / 1,-3819
46 % 53 * 71 % 14 / 60,0.066667
73 * -76 + -36 * -67 - 14,-3150
-30 - -24 + 14 / 41 - 43,-48.658537
-51 / 30 % 62 / 45 % -84,-82.660000
35 % -41 + -34 + 17 * 12,164
5 - -59 * 10 + -46 - -52,601
31 % 16 + -98 + 61 / -37,-84.648649
63 / -85 % 19 / -54 - -2,1.661874
-78 / -52 - 49 - 97 % -62,-20.500000
93 / -22 - -61 + -83 * -26,2214.772727
-80 - -70 - -13 + 16 - -68,87
26 + -64 % -53 % -17 + -67,-52
38 + 11 / -57 % 59 / 81,38.726013
29 - 28 % -48 % -96 + -72,-23
8 / -40 / 35 - -43 / -4,-10.755714
-56 * -9 % 58 / 80 - 62,-61.500000
4 * -33 - 13 - 99 * 32,-3313
-85 + -25 * 43 / -47 * 9,120.851064
-35 - 23 * -97 / 15 + 51,164.733333
-53 % -54 * -94 / -67 - -14,-60.358209
-99 % -34 - -67 / -76 % -49,17.118421
-38 * -18 + 71 * 82 + -72,6434
-99 % 97 / 75 * -28 * 56,-1986.133333
-89 % -24 * -22 - 82 + 6,298
-75 - 9 % 55 * 21 * -61,11454
1 + -45 % -16 + 95 * 65,6163
-57 - -47 / -28 / -25 * 97,-50.487143
-91 % 94 % 6 / 24 % -19,-18.875000
47 * -37 * 42 / -69 * 63,66686.869565
-46 * -21 - -64 - 44 * -88,4902
56 - 32 / -96 * -39 % -69,112
19 + -43 % -30 * -28 % 53,65
-23 * -64 / -36 / -63 / -38,-0.017080
35 / -84 - -25 + 73 * 34,2506.583333
14 % -15 - 70 / -8 + 43,50.750000
-13 % 28 / -5 % 2 % 4,1
93 + 0 % 56 / 32 + -13,80
33 / 56 + 45 * -94 + -71,-4300.410714
40 % -42 - 75 % -71 * 52,3482
1 * 12 * -51 % 95 + 4,57
0 * -78 % -25 % -49 / 8,0
24 - 62 * -26 % 35 + 72,63
63 % -52 / -56 / 89 % 81,0.008226
-12 * -40 - -80 - 69 * -79,6011
-9 + 99 + 69 / 3 / 71,90.323944
87 % -80 / -27 * 40 % 60,48.148148
49 / 40 % 63 / -58 / 40,-0.000528
-42 + 59 * 91 % 59 * -42,-42
-30 + 69 % -18 / -75 - 88,-117.960000
-92 * -87 + -31 % -5 + 43,8046
-8 - -44 * -94 - -32 % 23,-4158
-53 % -78 - 48 / 18 % -74,18.333333
39 + -81 % -82 - 55 + -4,-101
-47 - 43 % 37 - -41 * 48,1915
-1 + 2 * -8 + -74 * 52,-3865
-66 * 41 * 44 + -33 / -19,-119062.263158
-16 % 12 % -62 * 68 / 56,-65.571429
38 * 68 * -90 / -35 / -73,-91.021526
6 + -69 + -18 * 36 / -5,66.600000
-19 / 53 - -87 - 82 * 0,86.641509
87 % -34 + 74 + 75 * 45,3434
-50 - -84 + 87 / -55 - 46,-13.581818
38 * 93 % -43 % 88 + 89,142
2 - 15 - 42 * 59 * -34,84239
-18 + 26 + -18 * 17 % 53,20
-27 / -41 - 61 + -4 - -31,-33.341463
-94 / 26 / 34 % 97 / 70,1.384195
-25 % 47 / 30 % -66 * 23,-1501.133333
-14 + -10 / -62 + 8 * 1,-5.838710
13 % 45 - 45 - 46 % -97,19
-40 - -1 % 95 - -29 % 36,-141
60 - -61 % 45 / 25 + 47,105.840000
-4 / 79 - 41 % 98 % 52,-41.050633
22 * -47 - 37 / -73 / -74,-1034.006849
95 / -70 - 68 + 61 - -97,88.642857
-40 * 27 + -58 / 20 - 71,-1153.900000
-19 - 74 + -52 % -65 + 58,-87
-21 + 9 * 32 % -9 * 76,-21
36 / -46 * 60 * -52 % 98,89.739130
94 / 11 - 57 + -69 % 85,-32.454545
99 + 69 - -13 + -15 * 8,61
33 / 49 * 72 / -80 - -40,39.393878
93 - 87 + 2 + 14 % 58,22
49 / 69 * 18 * -44 % -93,-4.434783
75 * 97 + 29 / -80 - -68,7342.637500
9 % 46 % -15 * -37 * -18,-3996
69 + -1 * 4 + -5 * 9,20
-48 % 59 + 0 / -30 - 39,-28
-30 + -98 / 97 * 85 + 7,-108.876289
33 - 70 + 42 - -12 * 57,689
-45 + 61 - -42 * 68 - -92,2964
-18 / -79 % 10 % 91 + -54,-53.772152
12 % 63 + 46 / -60 % 70,81.233333
52 - -46 - -79 % -13 + 64,163
-42 * 83 / -4 - 51 / 78,870.846154
-34 + 52 - -65 % -97 / -73,17.109589
-40 + -2 - 55 - -57 % -7,-96
-7 % 57 - -36 / -77 / -8,50.058442
21 + -51 - 3 + 85 % 8,-28
-94 * 18 * -5 * -46 / 27,-14413.333333
87 + 23 % 47 * -99 / 52,43.211538
80 % -53 / 11 % 17 * 11,161
-14 - -62 % 16 / -18 % -23,-13.888889
-24 % 70 / 49 - 64 * -40,2560.938776
-70 * 57 / 87 * -77 % -32,-20.620690
-44 - 11 * -21 * 49 - -78,11353
91 % 10 % 68 - 20 % -57,38
-29 * -88 * 85 + 87 / 31,216922.806452
-76 + 31 % 80 % 21 % 28,-66
82 + 95 * 58 / 53 % -76,33.962264
96 * 71 + -94 % 70 - -6,6868
-80 * -93 % -92 * 23 + -89,-365
-81 + 73 / 17 * -3 * -5,-16.588235
11 % -8 % 29 + 20 + -59,-15
27 + 89 + 68 - 96 * -48,4792
32 - -71 + 73 - 99 % -48,221
-85 + -54 / 9 % 96 - 0,5
-71 % 5 / 90 / 67 - -50,50.000663
85 + 86 / 2 + -70 * 42,-2812
-42 / 57 / -54 + 87 - -27,114.013645
-22 % 87 + 35 / -45 * -65,115.555556
